iter,decision,simA,simB,sharpA,sharpB,timestamp
2198,Reconstruction B,,,562.099609375,1438.0142822265625,1759431887.431351
2199,Reconstruction B,,,1135.2353515625,2132.78759765625,1759431894.0753305
2200,Reconstruction A,,,1468.088134765625,405.4676513671875,1759431900.4425604
2201,Reconstruction A,,,639.8347778320312,405.4676513671875,1759431906.5869293
2202,Reconstruction A,,,976.3539428710938,405.4676513671875,1759431912.8373477
2203,Reconstruction B,,,577.2305908203125,1276.65185546875,1759431919.5841324
2204,Reconstruction A,,,2497.5400390625,405.4676513671875,1759431925.9501517
2205,Reconstruction A,,,779.9078369140625,405.4676513671875,1759431932.245285
2206,Reconstruction A,,,2090.172119140625,1208.1343994140625,1759431938.9635096
2207,Reconstruction A,,,865.99755859375,405.4676513671875,1759431945.153264
2208,Reconstruction A,,,1047.30322265625,605.0396118164062,1759431951.765248
2209,Reconstruction A,,,638.2091674804688,405.4676513671875,1759431957.9478803
2210,Reconstruction B,,,822.9277954101562,2203.014892578125,1759431964.3968654
2211,Reconstruction A,,,1552.5797119140625,405.4676513671875,1759431970.6603892
2212,Reconstruction A,,,2929.564208984375,403.67193603515625,1759431976.954505
2213,Reconstruction B,,,483.11553955078125,845.3652954101562,1759431983.1377952
2214,Reconstruction B,,,767.9539184570312,818.535400390625,1759431994.4345205
2215,Reconstruction A,,,628.4221801757812,405.4676513671875,1759432000.7949305
2216,Reconstruction B,,,1110.0404052734375,1268.48388671875,1759432007.2458506
2217,Reconstruction A,,,2497.5400390625,405.4676513671875,1759432013.4758558
2218,Reconstruction B,,,778.6473388671875,3061.653564453125,1759432019.8268492
2219,Reconstruction A,,,2048.568603515625,403.67193603515625,1759432026.0192854
2220,Reconstruction A,,,7361.21875,1515.8660888671875,1759432032.7833042
2221,Reconstruction A,,,1488.278564453125,449.6759948730469,1759432038.9305916
2222,Reconstruction A,,,874.3926391601562,403.7144775390625,1759432045.3411987
2223,Reconstruction A,,,859.0193481445312,405.4676513671875,1759432051.4914575
2224,Reconstruction A,,,2921.447021484375,989.4942626953125,1759432057.8374572
2225,Reconstruction B,,,847.9332885742188,1003.9864501953125,1759432064.115584
2226,Reconstruction A,,,831.3932495117188,403.6817321777344,1759432070.4125872
2227,Reconstruction B,,,780.5532836914062,1210.0262451171875,1759432076.7134168
2228,Reconstruction B,,,706.9408569335938,1064.2647705078125,1759432082.82438
2229,Reconstruction B,,,834.233154296875,2581.156494140625,1759432089.2377343
2230,Reconstruction A,,,2497.5400390625,744.084716796875,1759432096.0398667
2231,Reconstruction B,,,117.00009155273438,405.4676513671875,1759432102.1658895
2232,Reconstruction B,,,568.9442138671875,2177.77490234375,1759432108.6136084
2233,Reconstruction A,,,1139.3115234375,405.4676513671875,1759432114.7716784
2234,Reconstruction A,,,2346.371337890625,2050.248046875,1759432121.3892262
2235,Reconstruction A,,,1434.8267822265625,699.4755249023438,1759432128.1733155
2236,Reconstruction A,,,517.7200317382812,403.6664733886719,1759432134.5182703
2237,Reconstruction A,,,734.2109375,403.6817321777344,1759432140.8285828
2238,Reconstruction B,,,763.3963012695312,1047.9190673828125,1759432147.170469
2239,Reconstruction B,,,895.4659423828125,1060.1021728515625,1759432153.4647126
2240,Reconstruction A,,,1330.6142578125,405.4676513671875,1759432159.6871848
2241,Reconstruction B,,,672.421875,1144.167236328125,1759432166.0678668
2242,Reconstruction A,,,766.8211669921875,658.4041748046875,1759432172.2989836
2243,Reconstruction B,,,297.7116394042969,736.4917602539062,1759432179.2160547
2244,Reconstruction A,,,577.3931274414062,103.88126373291016,1759432185.3796532
2245,Reconstruction B,,,973.1571655273438,1149.0235595703125,1759432197.17368
2246,Reconstruction A,,,799.7208251953125,405.4676513671875,1759432203.4554224
2247,Reconstruction B,,,712.3079223632812,1973.5528564453125,1759432209.8550994
2248,Reconstruction A,,,1216.645263671875,405.4676513671875,1759432216.2963552
2249,Reconstruction A,,,542.8477783203125,403.66375732421875,1759432222.9303327
2250,Reconstruction A,,,797.5571899414062,405.4676513671875,1759432229.1267934
2251,Reconstruction A,,,1112.5863037109375,403.6817321777344,1759432235.5626144
2252,Reconstruction A,,,1396.1744384765625,1355.6324462890625,1759432242.0709424
2253,Reconstruction B,,,869.8209228515625,1254.703125,1759432248.6633544
2254,Reconstruction A,,,813.4404296875,405.4676513671875,1759432254.8642313
2255,Reconstruction B,,,523.0857543945312,1044.2274169921875,1759432262.3005385
2256,Reconstruction A,,,971.146728515625,405.4676513671875,1759432268.720631
2257,Reconstruction A,,,730.6928100585938,405.4676513671875,1759432275.0867515
2258,Reconstruction A,,,926.9551391601562,403.66375732421875,1759432281.291696
2259,Reconstruction B,,,806.9573364257812,1447.505615234375,1759432287.6831486
2260,Reconstruction A,,,805.3400268554688,403.6817321777344,1759432294.09329
2261,Reconstruction A,,,1332.333251953125,405.4676513671875,1759432300.5242562
2262,Reconstruction A,,,1903.547607421875,856.0773315429688,1759432306.9878395
2263,Reconstruction A,,,905.6552124023438,405.4676513671875,1759432313.3686047
2264,Reconstruction A,,,1071.3001708984375,405.4676513671875,1759432319.8005173
2265,Reconstruction B,,,860.6062622070312,998.189453125,1759432326.3342106
2266,Reconstruction A,,,2497.5400390625,405.4676513671875,1759432332.6091104
2267,Reconstruction B,,,661.811279296875,1050.3990478515625,1759432338.931058
2268,Reconstruction A,,,836.2378540039062,405.4676513671875,1759432345.2875926
2269,Reconstruction A,,,1697.8648681640625,405.4676513671875,1759432351.3668396
2270,Reconstruction A,,,2929.564208984375,405.4676513671875,1759432357.548021
2271,Reconstruction B,,,1058.86767578125,1988.37109375,1759432364.0296245
2272,Reconstruction B,,,1167.5675048828125,3123.85791015625,1759432370.3491614
2273,Reconstruction A,,,1185.86865234375,538.5472412109375,1759432376.723087
2274,Reconstruction B,,,632.1140747070312,1063.0479736328125,1759432383.4838607
2275,Reconstruction A,,,941.4663696289062,405.4676513671875,1759432389.9876316
2276,Reconstruction A,,,849.6880493164062,405.4676513671875,1759432396.2137575
2277,Reconstruction A,,,2929.25439453125,929.6700439453125,1759432402.5268173
2278,Reconstruction B,,,467.56610107421875,487.4790344238281,1759432408.9265504
2279,Reconstruction B,,,499.37615966796875,512.5330810546875,1759432415.3372471
2280,Reconstruction B,,,829.8701171875,1138.2686767578125,1759432421.671662
2281,Reconstruction A,,,757.5179443359375,405.4676513671875,1759432428.1541724
2282,Reconstruction A,,,600.0508422851562,405.4676513671875,1759432434.3849514
2283,Reconstruction B,,,793.3236694335938,1081.0872802734375,1759432440.888005
2284,Reconstruction A,,,750.2847290039062,405.4676513671875,1759432447.1565714
2285,Reconstruction A,,,686.9509887695312,403.6675720214844,1759432453.6384947
2286,Reconstruction A,,,588.0379028320312,405.4676513671875,1759432460.3035026
2287,Reconstruction B,,,967.4697875976562,1096.4248046875,1759432466.5154102
2288,Reconstruction A,,,826.2572021484375,405.4676513671875,1759432472.6781654
2289,Reconstruction A,,,1018.53564453125,405.4676513671875,1759432478.9687238
2290,Reconstruction A,,,649.8959350585938,405.4676513671875,1759432485.3650475
2291,Reconstruction A,,,971.5240478515625,947.169921875,1759432492.0717127
2292,Reconstruction A,,,602.3286743164062,405.4676513671875,1759432498.4360454
2293,Reconstruction A,,,995.0037841796875,751.3016357421875,1759432504.597165
2294,Reconstruction B,,,519.4500732421875,533.8379516601562,1759432511.0014844
2295,Reconstruction A,,,1126.7745361328125,405.4676513671875,1759432517.2246532
2296,Reconstruction A,,,829.3952026367188,403.6817321777344,1759432523.5389524
2297,Tie,,,801.7631225585938,814.9569091796875,1759432534.8542943
2298,Reconstruction A,,,592.0741577148438,405.4676513671875,1759432541.1893756
2299,Reconstruction A,,,792.8470458984375,656.657958984375,1759432547.7717376
2300,Reconstruction A,,,560.8258056640625,405.4676513671875,1759432554.009513
2301,Reconstruction B,,,704.0352172851562,1216.040283203125,1759432560.3564656
2302,Reconstruction A,,,832.9288330078125,405.4676513671875,1759432566.5539339
2303,Reconstruction B,,,772.6892700195312,1101.66357421875,1759432572.951914
2304,Reconstruction A,,,627.9698486328125,403.7144775390625,1759432579.4136126
2305,Reconstruction A,,,1122.574462890625,555.2135620117188,1759432585.7139444
2306,Reconstruction B,,,516.9559936523438,932.7360229492188,1759432592.027336
2307,Reconstruction A,,,856.4339599609375,405.4676513671875,1759432598.4000545
2308,Reconstruction A,,,1127.0809326171875,405.4676513671875,1759432604.5988336
2309,Reconstruction B,,,117.00009155273438,403.6817321777344,1759432610.8828938
2310,Reconstruction A,,,642.3873291015625,405.4676513671875,1759432617.1997397
2311,Reconstruction A,,,1138.2952880859375,403.6675720214844,1759432623.6019218
2312,Reconstruction B,,,974.2582397460938,2082.55859375,1759432629.9808326
2313,Reconstruction A,,,1317.209228515625,405.4676513671875,1759432636.41574
2314,Reconstruction B,,,1049.404052734375,2094.29052734375,1759432642.619121
2315,Reconstruction A,,,1000.4009399414062,403.66375732421875,1759432649.0165431
2316,Reconstruction A,,,478.23712158203125,405.4676513671875,1759432655.1679926
2317,Reconstruction A,,,2921.447021484375,1078.0533447265625,1759432661.5117488
2318,Reconstruction A,,,747.4534912109375,405.4676513671875,1759432668.0921776
2319,Reconstruction A,,,1074.923095703125,405.4676513671875,1759432674.238684
2320,Reconstruction B,,,426.2518615722656,2133.032470703125,1759432680.8697531
2321,Reconstruction A,,,1536.928466796875,709.8904418945312,1759432687.1477876
2322,Reconstruction B,,,699.9977416992188,999.1327514648438,1759432693.6642888
2323,Reconstruction B,,,2497.5400390625,2551.20849609375,1759432699.9692905
2324,Reconstruction B,,,601.8250732421875,1680.4752197265625,1759432706.4759388
2325,Reconstruction B,,,1017.4534301757812,1081.51318359375,1759432712.9902573
2326,Reconstruction B,,,1039.794921875,1086.9405517578125,1759432720.0719876
2327,Reconstruction A,,,648.4814453125,405.4676513671875,1759432726.3798947
2328,Reconstruction B,,,674.7867431640625,796.6493530273438,1759432732.6940446
2329,Reconstruction A,,,2497.5400390625,743.8087158203125,1759432739.6782784
2330,Reconstruction A,,,569.3232421875,405.4676513671875,1759432745.8761942
2331,Reconstruction B,,,772.2327270507812,1130.281982421875,1759432752.6200454
2332,Reconstruction A,,,947.3947143554688,137.3251495361328,1759432758.7090955
2333,Reconstruction A,,,2921.447021484375,1848.4664306640625,1759432765.2025235
2334,Reconstruction A,,,800.6122436523438,405.4676513671875,1759432771.4914708
2335,Reconstruction B,,,637.9633178710938,1078.0533447265625,1759432778.1149924
2336,Reconstruction A,,,747.7432861328125,405.4676513671875,1759432784.2807255
2337,Reconstruction B,,,452.938232421875,1196.7679443359375,1759432791.065682
2338,Tie,,,820.5216064453125,823.1590576171875,1759432797.3563864
2339,Reconstruction A,,,843.9537353515625,405.4676513671875,1759432803.853892
2340,Reconstruction B,,,847.5648803710938,1065.3580322265625,1759432810.2329886
2341,Reconstruction B,,,838.2242431640625,1423.5499267578125,1759432817.0748239
2342,Reconstruction A,,,1175.6890869140625,701.8569946289062,1759432823.4574802
2343,Reconstruction B,,,698.2378540039062,1064.0693359375,1759432829.9671087
2344,Reconstruction A,,,681.7090454101562,405.4676513671875,1759432836.1471643
2345,Reconstruction B,,,1079.2984619140625,1478.473876953125,1759432842.446413
2346,Reconstruction A,,,827.8574829101562,405.4676513671875,1759432849.032517
2347,Reconstruction A,,,642.3576049804688,405.4676513671875,1759432855.2405348
2348,Reconstruction A,,,1046.8319091796875,569.8197631835938,1759432861.5043576
2349,Reconstruction A,,,734.7400512695312,405.4676513671875,1759432867.7841094
2350,Reconstruction A,,,565.9951171875,405.4676513671875,1759432874.5172164
2351,Reconstruction A,,,1186.833984375,405.4676513671875,1759432880.6783855
2352,Reconstruction A,,,1165.5982666015625,1120.887451171875,1759432886.8909037
2353,Reconstruction B,,,810.8025512695312,1255.60791015625,1759432893.2233896
2354,Reconstruction A,,,1046.260986328125,1012.5057373046875,1759432899.7350962
2355,Reconstruction A,,,786.3343505859375,761.694580078125,1759432911.2634866
2356,Reconstruction A,,,560.1444091796875,505.783203125,1759432917.4953413
2357,Reconstruction B,,,477.07037353515625,833.556884765625,1759432924.3883379
2358,Reconstruction A,,,670.2168579101562,405.4676513671875,1759432930.8148398
2359,Reconstruction B,,,1072.66455078125,1973.0335693359375,1759432937.4176657
2360,Reconstruction B,,,1106.6148681640625,1953.6090087890625,1759432943.3247607
2361,Reconstruction B,,,840.2750244140625,1208.866943359375,1759432949.8164694
2362,Reconstruction A,,,811.693603515625,405.4676513671875,1759432955.9613364
2363,Reconstruction B,,,249.38958740234375,1127.0323486328125,1759432962.5295916
2364,Reconstruction A,,,704.4779663085938,405.4676513671875,1759432968.7415955
2365,Reconstruction B,,,653.46826171875,1466.999755859375,1759432975.2009223
2366,Reconstruction B,,,596.200927734375,1279.5177001953125,1759432981.600863
2367,Reconstruction B,,,732.0601196289062,807.91650390625,1759432993.393399
2368,Reconstruction B,,,525.2589111328125,978.1613159179688,1759432999.5937686
2369,Reconstruction B,,,1027.4549560546875,1892.2874755859375,1759433006.106281
2370,Reconstruction A,,,890.037841796875,405.4676513671875,1759433012.3736906
2371,Reconstruction B,,,649.13671875,731.1299438476562,1759433019.084286
2372,Reconstruction A,,,689.8637084960938,405.4676513671875,1759433025.3431456
2373,Reconstruction B,,,484.4280700683594,794.302978515625,1759433031.6606097
2374,Reconstruction A,,,601.9696044921875,405.4676513671875,1759433038.0572343
2375,Reconstruction A,,,926.4849243164062,405.4676513671875,1759433044.2074022
2376,Reconstruction B,,,2929.25439453125,3175.240478515625,1759433050.7006059
2377,Reconstruction A,,,2026.2791748046875,938.0269775390625,1759433056.9806747
2378,Reconstruction B,,,913.4593505859375,1329.2081298828125,1759433063.5778952
2379,Reconstruction B,,,1063.128662109375,1364.3089599609375,1759433070.4666126
2380,Reconstruction A,,,814.8892211914062,405.4676513671875,1759433076.707616
2381,Reconstruction A,,,559.8963012695312,479.5186462402344,1759433083.2549987
2382,Reconstruction B,,,1364.702392578125,1460.987548828125,1759433089.7993584
2383,Tie,,,1239.8140869140625,1216.323974609375,1759433095.9977767
2384,Reconstruction A,,,1300.027099609375,405.4676513671875,1759433102.3622725
2385,Reconstruction A,,,889.4074096679688,403.6817321777344,1759433108.5103586
2386,Reconstruction B,,,1339.7347412109375,1449.9317626953125,1759433120.6154425
2387,Reconstruction A,,,1011.1822509765625,405.4676513671875,1759433127.0698535
2388,Reconstruction A,,,724.6785888671875,405.4676513671875,1759433133.3704076
2389,Reconstruction B,,,947.553466796875,1079.6300048828125,1759433140.5158587
2390,Reconstruction B,,,871.63671875,1389.4149169921875,1759433147.6033933
2391,Reconstruction A,,,893.4840698242188,405.4676513671875,1759433154.0417664
2392,Reconstruction B,,,775.7921142578125,874.2232666015625,1759433160.514963
2393,Reconstruction B,,,663.7945556640625,1182.5068359375,1759433167.3623624
2394,Reconstruction B,,,896.5562744140625,2236.582763671875,1759433174.8683581
2395,Reconstruction A,,,828.0172119140625,805.1633911132812,1759433181.7144396
2396,Reconstruction A,,,519.1973266601562,405.4676513671875,1759433188.1974292
2397,Reconstruction A,,,784.909912109375,403.6817321777344,1759433194.7071917
2398,Reconstruction B,,,842.7821655273438,1022.7698364257812,1759433201.8626084
2399,Reconstruction B,,,635.9508666992188,979.9916381835938,1759433210.2167928
2400,Reconstruction A,,,970.969482421875,653.0565185546875,1759433216.5865102
2401,Reconstruction B,,,636.1348266601562,1061.7286376953125,1759433223.82629
2402,Reconstruction B,,,954.758544921875,2323.401123046875,1759433230.7928271
2403,Reconstruction A,,,1560.108642578125,403.6817321777344,1759433237.1068296
2404,Reconstruction B,,,865.5232543945312,1062.8818359375,1759433243.9651213
2405,Reconstruction B,,,715.76513671875,792.2678833007812,1759433250.8493073
2406,Reconstruction B,,,698.4902954101562,827.35009765625,1759433257.3841026
2407,Reconstruction A,,,673.0311889648438,405.4676513671875,1759433264.609328
2408,Reconstruction A,,,908.6036376953125,403.6817321777344,1759433270.9364922
2409,Reconstruction A,,,2538.267822265625,2119.3037109375,1759433277.680087
2410,Reconstruction A,,,1699.2442626953125,403.6817321777344,1759433283.9102125
2411,Reconstruction A,,,742.3685302734375,403.66375732421875,1759433290.4590015
2412,Reconstruction A,,,551.0805053710938,405.4676513671875,1759433296.5953631
2413,Reconstruction B,,,540.977294921875,2076.383544921875,1759433303.0733693
2414,Reconstruction A,,,1880.95947265625,405.4676513671875,1759433309.2349668
2415,Reconstruction B,,,1107.94189453125,1142.39208984375,1759433315.5447967
2416,Reconstruction A,,,502.7372741699219,405.4676513671875,1759433322.053676
2417,Reconstruction A,,,911.2759399414062,405.4676513671875,1759433328.241593
2418,Reconstruction A,,,2929.25439453125,1133.632080078125,1759433334.5556107
2419,Reconstruction B,,,740.7957763671875,1561.883056640625,1759433341.178313
2420,Reconstruction A,,,970.7921752929688,405.4676513671875,1759433347.417168
2421,Reconstruction B,,,697.0069580078125,837.0720825195312,1759433353.8314512
2422,Reconstruction A,,,667.4721069335938,629.2057495117188,1759433360.1443727
2423,Reconstruction A,,,910.0305786132812,405.4676513671875,1759433366.3405359
2424,Reconstruction A,,,1003.8914794921875,403.6817321777344,1759433372.8398378
2425,Reconstruction A,,,1239.6318359375,1153.5386962890625,1759433379.6791632
2426,Reconstruction A,,,886.2996826171875,507.83978271484375,1759433386.0647035
2427,Reconstruction A,,,862.6317749023438,405.4676513671875,1759433392.1788888
2428,Reconstruction A,,,611.245361328125,405.4676513671875,1759433398.618802
2429,Reconstruction A,,,489.98260498046875,405.4676513671875,1759433405.2236118
2430,Reconstruction A,,,743.5062255859375,103.88126373291016,1759433411.6669571
2431,Reconstruction B,,,1439.7459716796875,1866.65087890625,1759433418.1669815
2432,Reconstruction A,,,2497.5400390625,405.4676513671875,1759433424.3208508
2433,Reconstruction A,,,1136.2315673828125,801.3624877929688,1759433430.6620197
2434,Reconstruction B,,,379.3797302246094,405.4676513671875,1759433437.0752265
2435,Reconstruction B,,,686.2784423828125,1549.4410400390625,1759433443.4911196
2436,Reconstruction A,,,772.527099609375,403.6817321777344,1759433449.6868877
2437,Reconstruction B,,,1351.52978515625,2090.29052734375,1759433456.3086355
2438,Reconstruction A,,,1178.68115234375,594.7019653320312,1759433462.6213744
2439,Reconstruction B,,,861.8486938476562,1016.7003784179688,1759433468.8279638
2440,Reconstruction A,,,780.9295654296875,403.6817321777344,1759433475.2627082
2441,Reconstruction A,,,735.3338012695312,604.8939208984375,1759433481.4673142
2442,Reconstruction A,,,773.1460571289062,403.6817321777344,1759433488.2294762
2443,Reconstruction B,,,1286.6143798828125,1649.001953125,1759433494.7323067
2444,Reconstruction A,,,946.2520141601562,631.469970703125,1759433500.9562626
2445,Reconstruction B,,,640.1961059570312,668.1542358398438,1759433507.5034912
2446,Reconstruction B,,,830.5914306640625,1533.5782470703125,1759433513.9749494
2447,Reconstruction A,,,2497.5400390625,1876.1204833984375,1759433520.7873116
2448,Reconstruction A,,,1173.5565185546875,405.4676513671875,1759433527.1337943
2449,Reconstruction A,,,863.5116577148438,405.4676513671875,1759433533.3668795
2450,Reconstruction B,,,1013.8564453125,1749.56298828125,1759433540.2820446
2451,Reconstruction A,,,1058.25146484375,813.944580078125,1759433546.4825873
2452,Reconstruction B,,,788.7763671875,814.9569091796875,1759433553.093233
2453,Reconstruction A,,,605.0458374023438,405.4676513671875,1759433559.8416688
2454,Tie,,,1204.0518798828125,1214.4842529296875,1759433566.0505404
2455,Reconstruction A,,,812.7405395507812,405.4676513671875,1759433572.242488
2456,Reconstruction A,,,496.61492919921875,403.6675720214844,1759433578.4947293
2457,Reconstruction A,,,545.2144165039062,405.4676513671875,1759433584.7251318
2458,Reconstruction B,,,766.8882446289062,830.9951171875,1759433590.9385138
2459,Reconstruction A,,,2497.5400390625,1978.6104736328125,1759433597.3302596
2460,Reconstruction A,,,1502.1925048828125,405.4676513671875,1759433603.7994368
2461,Reconstruction A,,,653.0192260742188,403.7259521484375,1759433610.0767484
2462,Reconstruction A,,,1346.1251220703125,989.026123046875,1759433616.3116362
2463,Reconstruction B,,,944.1365966796875,1195.6171875,1759433622.70357
2464,Reconstruction A,,,743.859619140625,405.4676513671875,1759433629.0896332
2465,Reconstruction A,,,677.4923095703125,405.4676513671875,1759433635.341407
2466,Reconstruction A,,,947.882080078125,846.5755615234375,1759433641.6684914
2467,Reconstruction B,,,805.1275634765625,1403.287353515625,1759433648.0904684
2468,Reconstruction B,,,995.3734741210938,1032.003173828125,1759433654.380437
2469,Reconstruction A,,,2497.5400390625,405.4676513671875,1759433660.7401857
2470,Reconstruction A,,,893.021240234375,405.4676513671875,1759433666.9830422
2471,Reconstruction B,,,823.518310546875,1286.97705078125,1759433673.4848907
2472,Reconstruction A,,,2497.5400390625,1366.308349609375,1759433680.448797
2473,Reconstruction A,,,940.0781860351562,405.4676513671875,1759433686.6891313
2474,Reconstruction A,,,968.9342041015625,829.2487182617188,1759433693.533531
2475,Reconstruction A,,,653.3513793945312,403.7144775390625,1759433699.746327
2476,Reconstruction B,,,1793.91796875,2004.3927001953125,1759433706.216215
2477,Reconstruction A,,,1139.28662109375,405.4676513671875,1759433712.5183644
2478,Reconstruction B,,,472.9415588378906,1181.9000244140625,1759433719.2867017
2479,Reconstruction A,,,692.5989379882812,405.4676513671875,1759433725.595101
2480,Reconstruction A,,,484.2699279785156,403.6817321777344,1759433732.026919
2481,Reconstruction A,,,2929.25439453125,2530.85986328125,1759433738.271623
2482,Reconstruction A,,,920.2237548828125,403.66375732421875,1759433744.669254
2483,Reconstruction A,,,721.7360229492188,405.4676513671875,1759433751.1182523
2484,Reconstruction B,,,732.3165283203125,1452.16845703125,1759433757.415929
2485,Reconstruction B,,,1181.9796142578125,1756.836181640625,1759433764.2619102
2486,Reconstruction A,,,2497.5400390625,405.4676513671875,1759433770.3957636
2487,Reconstruction A,,,905.4778442382812,753.5589599609375,1759433776.70653
2488,Reconstruction A,,,590.16552734375,405.4676513671875,1759433782.7398589
2489,Reconstruction A,,,1966.23095703125,728.4218139648438,1759433788.977356
2490,Reconstruction A,,,684.6737670898438,405.4676513671875,1759433795.4306762
2491,Reconstruction B,,,527.826171875,2280.128662109375,1759433801.6438096
2492,Tie,,,1237.2110595703125,1245.8370361328125,1759433808.2251084
2493,Reconstruction A,,,805.3059692382812,405.4676513671875,1759433814.3731635
2494,Reconstruction A,,,868.0203857421875,405.4676513671875,1759433820.6558578
2495,Reconstruction B,,,117.00009155273438,405.4676513671875,1759433826.7649975
2496,Reconstruction B,,,881.4734497070312,1163.5821533203125,1759433833.098345
2497,Reconstruction A,,,801.47509765625,708.5784912109375,1759433839.5269797
2498,Reconstruction A,,,477.73779296875,405.4676513671875,1759433845.9741282
2499,Reconstruction B,,,795.30322265625,1174.4278564453125,1759433852.4732397
2500,Reconstruction B,,,690.1776733398438,804.4659423828125,1759433859.3857186
2501,Reconstruction B,,,708.5,914.864013671875,1759433865.7735336
2502,Reconstruction A,,,856.1749267578125,403.7259521484375,1759433872.097138
2503,Reconstruction A,,,2065.409423828125,874.2232666015625,1759433878.5909402
2504,Tie,,,409.95025634765625,403.6763000488281,1759433885.3267522
2505,Reconstruction A,,,575.4411010742188,405.4676513671875,1759433891.4715571
2506,Reconstruction B,,,718.5145874023438,1124.31494140625,1759433897.802433
2507,Reconstruction A,,,632.6687622070312,405.4676513671875,1759433903.9812174
2508,Reconstruction A,,,2780.115478515625,2002.996337890625,1759433910.4984033
2509,Reconstruction A,,,1444.2291259765625,405.4676513671875,1759433916.8544755
2510,Reconstruction A,,,747.3338012695312,405.4676513671875,1759433923.0419376
2511,Reconstruction A,,,1122.76806640625,1047.3709716796875,1759433929.5026708
2512,Reconstruction B,,,837.2613525390625,1336.611328125,1759433936.2679539
2513,Reconstruction B,,,895.2381591796875,1319.6956787109375,1759433942.6349294
2514,Reconstruction A,,,938.7322387695312,405.4676513671875,1759433948.7441707
2515,Reconstruction A,,,832.2550659179688,778.3746337890625,1759433954.938152
2516,Reconstruction A,,,494.9642639160156,137.3251495361328,1759433961.0225084
2517,Reconstruction A,,,999.8112182617188,810.6156616210938,1759433967.2330823
2518,Reconstruction A,,,772.06201171875,403.6817321777344,1759433973.600169
2519,Reconstruction B,,,568.3917846679688,1335.090576171875,1759433980.4128616
2520,Reconstruction A,,,842.6138305664062,405.4676513671875,1759433986.7789998
2521,Reconstruction A,,,2929.564208984375,403.7259521484375,1759433993.0929005
2522,Reconstruction A,,,816.2273559570312,405.4676513671875,1759433999.2713614
2523,Reconstruction B,,,704.9508056640625,899.7139892578125,1759434006.051766
2524,Reconstruction A,,,878.045654296875,405.4676513671875,1759434012.2013848
2525,Reconstruction A,,,1984.2877197265625,1430.1551513671875,1759434018.429815
2526,Reconstruction A,,,1436.3853759765625,449.6759948730469,1759434024.9128954
2527,Reconstruction A,,,1149.937255859375,822.32470703125,1759434031.5949152
2528,Reconstruction A,,,667.5538940429688,405.4676513671875,1759434037.7199862
2529,Reconstruction B,,,642.068603515625,1007.6699829101562,1759434043.9764092
2530,Reconstruction A,,,691.7655639648438,405.4676513671875,1759434050.1996772
2531,Reconstruction B,,,806.52490234375,1074.1292724609375,1759434056.4119987
2532,Reconstruction B,,,575.694091796875,2985.96923828125,1759434062.9761114
2533,Reconstruction A,,,2041.032470703125,403.6817321777344,1759434069.224809
2534,Reconstruction A,,,698.1770629882812,403.70355224609375,1759434075.5630462
2535,Reconstruction B,,,342.2578125,405.4676513671875,1759434082.0551982
2536,Reconstruction A,,,935.6737670898438,609.359130859375,1759434088.4973004
2537,Reconstruction A,,,559.5934448242188,403.6817321777344,1759434094.699283
2538,Reconstruction B,,,618.3031005859375,3061.653564453125,1759434101.3309817
2539,Reconstruction A,,,2003.646240234375,1007.5147094726562,1759434107.789902
2540,Reconstruction A,,,996.0548095703125,839.3806762695312,1759434114.18622
2541,Reconstruction A,,,661.427734375,405.4676513671875,1759434120.608908
2542,Reconstruction A,,,831.1057739257812,405.4676513671875,1759434126.876052
2543,Reconstruction A,,,803.0396118164062,405.4676513671875,1759434133.2727234
2544,Reconstruction B,,,491.1683654785156,850.1302490234375,1759434139.691422
2545,Reconstruction B,,,681.0404052734375,795.237060546875,1759434146.1150372
2546,Reconstruction A,,,553.691650390625,405.4676513671875,1759434152.2706206
2547,Reconstruction B,,,2929.25439453125,3098.081787109375,1759434159.3673537
2548,Reconstruction A,,,1730.63134765625,403.6817321777344,1759434165.7052224
2549,Reconstruction A,,,791.7086181640625,405.4676513671875,1759434171.993599
2550,Reconstruction B,,,871.4107666015625,1054.803466796875,1759434178.3422227
2551,Reconstruction B,,,728.6611328125,1415.4317626953125,1759434184.6886787
2552,Tie,,,1057.25634765625,1051.064697265625,1759434191.1186376
2553,Reconstruction A,,,869.4873657226562,405.4676513671875,1759434197.3151057
2554,Reconstruction B,,,600.4332885742188,686.93359375,1759434203.6436164
2555,Reconstruction A,,,2497.5400390625,567.7269287109375,1759434210.0529313
2556,Reconstruction A,,,2921.447021484375,405.4676513671875,1759434216.3920264
2557,Reconstruction A,,,651.8946533203125,405.4676513671875,1759434223.2043514
2558,Reconstruction B,,,1386.1241455078125,1482.834228515625,1759434229.757254
2559,Reconstruction A,,,1206.96240234375,405.4676513671875,1759434236.0972989
2560,Reconstruction A,,,1101.7493896484375,926.2086181640625,1759434242.5441494
2561,Reconstruction B,,,479.8699951171875,1394.09521484375,1759434249.0001383
2562,Reconstruction A,,,571.6082763671875,405.4676513671875,1759434255.3217843
2563,Reconstruction B,,,210.8333740234375,403.6817321777344,1759434261.9353955
2564,Reconstruction A,,,799.9157104492188,405.4676513671875,1759434268.0320578
2565,Reconstruction A,,,1058.7303466796875,403.66375732421875,1759434274.397412
2566,Reconstruction B,,,853.2245483398438,2077.824951171875,1759434280.915256
2567,Reconstruction B,,,914.9124145507812,1345.1708984375,1759434286.8844907
